id,"ctime","turbo_id","pair","direction","contract","return","strategy",timeleft
23927,"2017-06-23 06:41:08","cGM5p3dDapNRWXF4x","USD-CAD","short","1min","-100000","ao:atr",54
23928,"2017-06-23 06:41:12","aks7yPi2tmwGCG74z","EUR-GBP","long","1min","-100000","ao:atr:bearish:mfi",49
23929,"2017-06-23 06:41:14","3gEhoqGN9QPMQEHFQ","EUR-GBP","long","1min","-100000","ao:bearish:mfi",49
23930,"2017-06-23 06:41:15","MfvLxx2yzTf8PbkQF","EUR-GBP","long","1min","-100000","ao:atr:bearish",49
23931,"2017-06-23 06:41:17","CGkt9YK7WjXvrpQd9","EUR-GBP","long","1min","-100000","ao:bearish",49
23932,"2017-06-23 06:41:18","7nhoa68oTfCNH4bGk","EUR-GBP","long","1min","-100000","ao:atr:mfi",49
23933,"2017-06-23 06:41:19","mfDjM7QMAmzhLN3s5","EUR-GBP","long","1min","-100000","ao:atr",49
23934,"2017-06-23 06:41:36","bcHuad9wkGGTTXGSn","EUR-GBP","long","1min","-100000","atr:bearish:mfi",25
23935,"2017-06-23 06:41:38","JerjkPkNMkLxWegxw","EUR-GBP","long","1min","-100000","atr:bearish",25
23936,"2017-06-23 06:41:39","oBeqtF4Wm22CzT26R","EUR-GBP","long","1min","-100000","bearish:mfi",25
23937,"2017-06-23 06:41:51","zjxL5ZkXpw2vKy7X5","USD-CNH","long","1min","-100000","bullish:mfi",11
23938,"2017-06-23 06:42:02","aGL2zGG5MXQczH9L2","USD-CAD","short","1min","-100000","atr:macd",60
23939,"2017-06-23 06:42:07","Zj5X6yhKATeqrTSng","USD-TRY","long","1min","55000","bullish:macd:mfi",55
23940,"2017-06-23 06:42:08","djqzRqbHmNfWwPWDL","USD-TRY","long","1min","55000","macd:mfi",55
23941,"2017-06-23 06:42:10","23YT9dPD3GXfnxL7D","USD-TRY","long","1min","55000","bullish:macd",55
23942,"2017-06-23 06:42:14","KqWtCxsEMESm8yRuF","USD-JPY","long","1min","61000","bearish:mfi",48
23943,"2017-06-23 06:43:01","6h2DyWSh8YkXpfheC","USD-JPY","long","1min","61000","dragonflydoji:mfi",60
23944,"2017-06-23 06:43:03","XFMfBBST2GFcNSM5d","USD-JPY","long","1min","61000","cci:dragonflydoji:mfi",60
23945,"2017-06-23 06:43:04","5L76rioKHANQkvtnh","USD-JPY","long","1min","61000","cci:dragonflydoji",60
23946,"2017-06-23 06:43:06","Lwbxx8JA2cwahu3ii","USD-MXN","long","1min","-100000","macd:morningstar",60
23947,"2017-06-23 06:43:07","BiwC8NPsgHadDnMf9","USD-MXN","long","1min","-100000","macd:mfi:morningstar",60
23948,"2017-06-23 06:43:09","Ycv8q4Gu8muWSouMb","USD-MXN","long","1min","-100000","mfi:morningstar",60
23949,"2017-06-23 06:43:16","Y5yFe8GAXcWanEzuw","USD-MXN","long","1min","-100000","bullish:macd:morningstar",46
23950,"2017-06-23 06:43:18","6tD4BG7zW9gzX62T5","USD-MXN","long","1min","-100000","bullish:macd:mfi:morningstar",46
23951,"2017-06-23 06:43:19","PeLzaFGfmqQ7yQyaG","USD-MXN","long","1min","-100000","bullish:morningstar",46
23952,"2017-06-23 06:43:21","u8cLkpSrLnay2eykt","USD-MXN","long","1min","-100000","bullish:mfi:morningstar",46
23953,"2017-06-23 06:43:22","wy2Fp5QFkvGCojSaW","USD-TRY","short","1min","55000","cmo:rsi",46
23954,"2017-06-23 06:43:23","oYDin4aJ26Px7B73G","USD-TRY","short","1min","55000","cmo:rsi:stochs",46
23955,"2017-06-23 06:43:25","WrX4JJWDyShpzoRkY","USD-TRY","short","1min","55000","cci:cmo:rsi:stochs",46
23956,"2017-06-23 06:43:26","sJAQ5wtz6TrE8bB52","USD-TRY","short","1min","55000","cci:cmo:rsi",46
23957,"2017-06-23 06:43:28","sTDFqBCcsmjAtnk7g","USD-TRY","short","1min","55000","cmo:stochs",46
23958,"2017-06-23 06:43:29","xZ2djDYF936EkQ4up","USD-TRY","short","1min","55000","cci:cmo:stochs",46
23959,"2017-06-23 06:43:30","7o2FJS3A5CKpbth7h","USD-TRY","short","1min","55000","cci:cmo",46
23960,"2017-06-23 06:43:32","g5mYkbaZDta3LNBiW","USD-CHF","short","1min","0","ao:atr",46
23961,"2017-06-23 06:43:51","jPmsoBgp5s26vpg6q","USD-JPY","long","1min","61000","bullish:dragonflydoji:mfi",10
23962,"2017-06-23 06:43:53","2aQLuCEszMJaGMMPM","USD-JPY","long","1min","61000","bullish:dragonflydoji",10
23963,"2017-06-23 06:44:01","ERttZy2kvut2eGvxr","USD-CHF","short","1min","70000","ao:hangingman",1
23964,"2017-06-23 06:44:03","K65BpZoCpMEbHsGfp","USD-CHF","short","1min","70000","ao:atr:hangingman",1
23965,"2017-06-23 06:44:04","6pNFsPtXhjEwpdDZN","USD-CHF","short","1min","70000","atr:hangingman",1
23966,"2017-06-23 06:44:08","XZfnKHu4ibMpmwXAt","EUR-GBP","long","1min","50000","dragonflydoji:mfi",54
23967,"2017-06-23 06:44:09","bNFuAnzriAdHRn2BQ","EUR-GBP","long","1min","50000","atr:dragonflydoji:mfi",54
23968,"2017-06-23 06:44:11","expaPHFRiHatjN6Sb","EUR-GBP","long","1min","50000","atr:bearish:dragonflydoji:mfi",54
23969,"2017-06-23 06:44:12","NxaBupuHHdojXNwnB","EUR-GBP","long","1min","50000","bearish:dragonflydoji:mfi",54
23970,"2017-06-23 06:44:13","D4NjqD4z5fnpvB6ZJ","EUR-GBP","long","1min","50000","atr:dragonflydoji",54
23971,"2017-06-23 06:44:15","bFxZBCW6E4H9F3aJg","EUR-GBP","long","1min","50000","atr:bearish:dragonflydoji",54
23972,"2017-06-23 06:44:16","oH6v9C322C6GA9DMY","EUR-GBP","long","1min","50000","bearish:dragonflydoji",54
23973,"2017-06-23 06:44:21","b6MbBQ7Dz5nwWcEQF","EUR-GBP","short","1min","-100000","atr:hangingman",41
23974,"2017-06-23 06:45:05","ASoimLuugc8kRsmBn","USD-TRY","long","1min","55000","bearish:macd:mfi",57
23975,"2017-06-23 06:45:06","dD8ZkdCFgXmRH8Gqd","USD-TRY","long","1min","55000","bearish:macd",57
23976,"2017-06-23 06:45:11","Q8o93o3STxtTajNuH","USD-CHF","long","1min","-100000","atr:rsi",51
23977,"2017-06-23 06:45:12","4tyrYNzXa2m2ScZuN","USD-CHF","long","1min","-100000","atr:cci:rsi",51
23978,"2017-06-23 06:45:14","SLJeBSxMbwP9KqFvc","USD-CHF","long","1min","-100000","atr:cci:mfi:rsi",51
23979,"2017-06-23 06:45:15","g2YZympkKRiiuHRSR","USD-CHF","long","1min","-100000","atr:cci:rsi:stochs",51
23980,"2017-06-23 06:45:17","oXH8xCkYXRitPfNF6","USD-CHF","long","1min","-100000","atr:mfi:rsi",51
23981,"2017-06-23 06:45:18","u9aAHqBGho8uX6xsz","USD-CHF","long","1min","-100000","atr:mfi:rsi:stochs",51
23982,"2017-06-23 06:45:19","FPQfu82ywSEroRzGW","USD-CHF","long","1min","-100000","atr:rsi:stochs",51
23983,"2017-06-23 06:45:21","4wPauWiW8o86Tb9sy","USD-CHF","long","1min","-100000","cci:rsi",51
23984,"2017-06-23 06:45:22","defSWacxHKRwwgF6C","USD-CHF","long","1min","-100000","cci:mfi:rsi",51
23985,"2017-06-23 06:45:24","WY76YFtiQaD3MNpAr","USD-CHF","long","1min","-100000","cci:mfi:rsi:stochs",51
23986,"2017-06-23 06:45:25","pXzAz4mP4tHQwhFio","USD-CHF","long","1min","-100000","cci:rsi:stochs",51
23987,"2017-06-23 06:45:26","9rxtWafRNghP5fYbu","USD-CHF","long","1min","-100000","mfi:rsi",51
23988,"2017-06-23 06:45:28","r66MSGocLcT4DZ3to","USD-CHF","long","1min","-100000","mfi:rsi:stochs",51
23989,"2017-06-23 06:45:29","gHQM4Da39WMFsAyxG","USD-CHF","long","1min","-100000","rsi:stochs",51
23990,"2017-06-23 06:45:46","utgeTxFLrcpRYu7a5","USD-JPY","long","1min","61000","atr:cci:mfi:rsi",16
23991,"2017-06-23 06:45:47","QAn4bcSwhm7XNcYph","USD-JPY","long","1min","61000","atr:bearish:cci:rsi",16
23992,"2017-06-23 06:45:48","2KohGGW94QAjHyhDB","USD-JPY","long","1min","-100000","atr:cci:rsi",16
23993,"2017-06-23 06:45:50","7h4XEaJYZbrKFdFd9","USD-JPY","long","1min","61000","bearish:cci:mfi:rsi",16
23994,"2017-06-23 06:45:51","Kuofg829hSq53PJis","USD-JPY","long","1min","61000","cci:mfi:rsi",16
23995,"2017-06-23 06:45:53","FTgX5FZxqAWhJJRae","USD-JPY","long","1min","61000","bearish:cci:rsi",16
23996,"2017-06-23 06:45:54","5Qbtp4cShAQGQTmvG","USD-JPY","long","1min","61000","cci:rsi",16
23997,"2017-06-23 06:45:55","AagTGF3TPHMnKXvKC","USD-JPY","long","1min","61000","atr:bearish:mfi:rsi",16
23998,"2017-06-23 06:45:57","Ce2FFfbatwhYoh6fE","USD-JPY","long","1min","61000","atr:mfi:rsi",16
23999,"2017-06-23 06:45:58","WC5qL8ZLPLckhhLxM","USD-JPY","long","1min","61000","atr:bearish:rsi",16
24000,"2017-06-23 06:46:00","s6JDL4chuQBsojqD6","USD-JPY","long","1min","61000","atr:rsi",16
24001,"2017-06-23 06:46:01","o5sRe6eeru6Xbwg8a","USD-JPY","long","1min","61000","bearish:mfi:rsi",16
24002,"2017-06-23 06:46:02","hEekvPTxDGeJRAhed","USD-JPY","long","1min","61000","mfi:rsi",16
24003,"2017-06-23 06:46:04","gdhyFbD9DvHMqfjWg","USD-JPY","long","1min","61000","bearish:rsi",16
24004,"2017-06-23 06:46:05","rZ5XR3k8bFJjKL3JA","NZD-USD","long","1min","-100000","ao:mfi",16
24005,"2017-06-23 06:46:07","s44kGJxRGJnvhTPgd","NZD-USD","short","1min","50000","cmo:stochs",16
24006,"2017-06-23 06:46:08","sFPdxRay6MjfFKod5","NZD-USD","short","1min","50000","cmo:rsi:stochs",16
24007,"2017-06-23 06:46:09","HYkubnFfZqpDnjvW6","NZD-USD","short","1min","50000","cci:cmo:rsi:stochs",16
24008,"2017-06-23 06:46:11","jLL3TC8PsBq8m5uij","NZD-USD","short","1min","50000","cci:cmo:stochs",16
24009,"2017-06-23 06:46:12","4jcthzNTpDDBnNTE3","NZD-USD","short","1min","50000","cmo:rsi",16
24010,"2017-06-23 06:46:14","G3TWsZL58f45NCsmM","NZD-USD","short","1min","50000","cci:cmo:rsi",16
24011,"2017-06-23 06:46:15","mT3SPdpE5Ny8dH8fp","NZD-USD","short","1min","50000","cci:cmo",16
24012,"2017-06-23 06:46:17","oWkHtZtcWM73ohDGL","USD-CNH","long","1min","55000","dragonflydoji:mfi",16
24013,"2017-06-23 06:46:18","RdgnGDWqyAFGQ6vio","AUD-USD","short","1min","67000","atr:cci:hangingman:stochs",16
24014,"2017-06-23 06:46:20","pucnDJLxck9rS4MLm","AUD-USD","short","1min","67000","cci:hangingman:stochs",16
24015,"2017-06-23 06:46:21","roMpwWGSDL9jbxMcW","AUD-USD","short","1min","67000","atr:cci:hangingman",16
24016,"2017-06-23 06:46:23","ajbytfpvNgd2ZfhGW","AUD-USD","short","1min","67000","cci:hangingman",16
24017,"2017-06-23 06:46:28","4ydTk76ccPeGcSFRh","NZD-USD","long","1min","50000","ao:atr:mfi",34
24018,"2017-06-23 06:46:29","AymCmzCsfQotrB5e6","NZD-USD","long","1min","50000","ao:atr",34
24019,"2017-06-23 06:46:52","uCEFmEngHCCniDWSq","USD-CHF","long","1min","70000","bearish:cmo:stochs",10
24020,"2017-06-23 06:46:54","St4BFQyTqw2GW5H3k","USD-CHF","long","1min","70000","bearish:cmo:mfi:stochs",10
24021,"2017-06-23 06:46:55","PXshyx7TLWsizC9Dg","USD-CHF","long","1min","70000","atr:bearish:cmo:stochs",10
24022,"2017-06-23 06:46:57","GTFmts7mx6q5diMJ3","USD-CHF","long","1min","70000","bearish:cmo:rsi:stochs",10
24023,"2017-06-23 06:46:58","duCPr5uQ8m3Hf7DXB","USD-CHF","long","1min","70000","bearish:cci:cmo:stochs",10
24024,"2017-06-23 06:47:00","npMz9WxY9GRoTnZPq","USD-CHF","long","1min","70000","bearish:mfi:rsi:stochs",10
24025,"2017-06-23 06:47:01","v3EHgdA6DPxyT62AM","USD-CHF","long","1min","70000","atr:bearish:rsi:stochs",10
24026,"2017-06-23 06:47:02","K43iqNR5SEifD4scr","USD-CHF","long","1min","70000","bearish:rsi:stochs",10
24027,"2017-06-23 06:47:04","aho4XtkSkJ9JJPg8f","USD-CHF","long","1min","70000","bearish:cci:rsi:stochs",10
24028,"2017-06-23 06:47:05","HZ9zjib2Hko4bAfoL","USD-CHF","long","1min","70000","cmo:stochs",10
24029,"2017-06-23 06:47:07","3okMCuEHMNtgrLHmn","USD-CHF","long","1min","70000","cmo:mfi:stochs",10
24030,"2017-06-23 06:47:08","gjGPK3uMHvp5mi9p4","USD-CHF","long","1min","70000","atr:cmo:mfi:stochs",10
24031,"2017-06-23 06:47:09","dc9HAjrCXRbgfmoBF","USD-CHF","long","1min","70000","cmo:mfi:rsi:stochs",10
24032,"2017-06-23 06:47:11","6iJB8T8uqSabqaW54","USD-CHF","long","1min","70000","cci:cmo:mfi:stochs",10
24033,"2017-06-23 06:47:12","hYPrPmuTEr7xDYMak","USD-CHF","long","1min","70000","atr:cmo:stochs",10
24034,"2017-06-23 06:47:14","QRvJhQg4Rn7udaHBF","USD-CHF","long","1min","70000","atr:cmo:rsi:stochs",10
24035,"2017-06-23 06:47:15","8qTsTASRgE8AmvAij","USD-CHF","long","1min","-100000","atr:cci:cmo:stochs",10
24036,"2017-06-23 06:47:16","pX2hzctGazkafbAij","USD-CHF","long","1min","-100000","cmo:rsi:stochs",10
24037,"2017-06-23 06:47:18","sfi23agMrpwv6c7hL","USD-CHF","long","1min","-100000","cci:cmo:rsi:stochs",10
24038,"2017-06-23 06:47:19","icERYhZvA9ZNWhuSn","USD-CHF","long","1min","-100000","cci:cmo:stochs",10
24039,"2017-06-23 06:47:21","doKuGLGFCmQ7kKuSF","USD-CHF","long","1min","70000","bearish:cmo",10
24040,"2017-06-23 06:47:22","pPjNXnEdupQi87JHa","USD-CHF","long","1min","70000","bearish:cmo:mfi",10
24041,"2017-06-23 06:47:23","xxYLvPcMkQKKdFNb2","USD-CHF","long","1min","70000","atr:bearish:cmo:mfi",10
24042,"2017-06-23 06:47:25","YQxpsQrrZYmYYmTWq","USD-CHF","long","1min","70000","bearish:cmo:mfi:rsi",10
24043,"2017-06-23 06:47:26","ZCRi34Gf4Xzy6MJtG","USD-CHF","long","1min","70000","bearish:cci:cmo:mfi",10
24044,"2017-06-23 06:47:27","aAKrsJk9DtAEayn7y","USD-CHF","long","1min","70000","atr:bearish:cmo",10
24045,"2017-06-23 06:47:29","846MBEXWmvv7tgH7G","USD-CHF","long","1min","70000","atr:bearish:cmo:rsi",10
24046,"2017-06-23 06:47:30","TGn5Fsy6B5TrhWheN","USD-CHF","long","1min","0","atr:bearish:cci:cmo",10
24047,"2017-06-23 06:47:32","FJBE4NNLKmcm6Mcgs","USD-CHF","long","1min","0","bearish:cmo:rsi",10
24048,"2017-06-23 06:47:33","5WtjjoooTfne7W9Wf","USD-CHF","long","1min","0","bearish:cci:cmo:rsi",10
24049,"2017-06-23 06:47:34","XeMqEjoBXwoTu2fWm","USD-CHF","long","1min","0","bearish:cci:cmo",10
24050,"2017-06-23 06:47:36","BLJhfMsevSpD2M54y","USD-CHF","long","1min","0","atr:bearish:mfi:rsi",10
24051,"2017-06-23 06:47:37","xBfy3f2Gic7QEMrQd","USD-CHF","long","1min","0","bearish:mfi:rsi",10
24052,"2017-06-23 06:47:39","hqiYdRAPg8zYLMHLS","USD-CHF","long","1min","0","bearish:cci:mfi:rsi",10
24053,"2017-06-23 06:47:40","TeTShTuHXJZGbfRiv","USD-CHF","long","1min","0","atr:bearish:rsi",10
24054,"2017-06-23 06:47:41","QBA3jpTARLtspRvhf","USD-CHF","long","1min","0","atr:bearish:cci:rsi",10
24055,"2017-06-23 06:47:43","hFWWJARvtaEsszd6x","USD-CHF","long","1min","0","bearish:rsi",10
24056,"2017-06-23 06:47:44","6RJBbeNDCnQhkyKTK","USD-CHF","long","1min","0","bearish:cci:rsi",10
24057,"2017-06-23 06:47:46","XnLjpwcunpiAbqZGS","USD-CHF","long","1min","0","cmo:mfi",10
24058,"2017-06-23 06:47:47","QW2ETTZiFo28Z5ud2","USD-CHF","long","1min","0","atr:cmo:mfi",10
24059,"2017-06-23 06:47:48","7HtmjmjyMp33P7jka","USD-CHF","long","1min","0","atr:cmo:mfi:rsi",10
24060,"2017-06-23 06:47:50","KssiXuPDE45fMeiqJ","USD-CHF","long","1min","0","atr:cci:cmo:mfi",10
24061,"2017-06-23 06:47:51","j3wsJfE5KxJCWAvdB","USD-CHF","long","1min","0","cmo:mfi:rsi",10
24062,"2017-06-23 06:47:52","FoDyHm6D4YMqh3o62","USD-CHF","long","1min","0","cci:cmo:mfi:rsi",10
24063,"2017-06-23 06:47:54","nbeMaiD49d7hy7Fpc","USD-CHF","long","1min","0","cci:cmo:mfi",10
24064,"2017-06-23 06:47:55","sAi8kQuaZDnsmgDd5","USD-CHF","long","1min","0","atr:cmo",10
24065,"2017-06-23 06:47:57","KNgeLEwfiZWnRBpJm","USD-CHF","long","1min","0","atr:cmo:rsi",10
24066,"2017-06-23 06:47:58","HpcTnvH9PkJ3cFwmT","USD-CHF","long","1min","0","atr:cci:cmo:rsi",10
24067,"2017-06-23 06:47:59","AZfFsnrXWtvgH6mLH","USD-CHF","long","1min","0","atr:cci:cmo",10
24068,"2017-06-23 06:48:01","cpoBormTk6zu5tbiS","USD-CHF","long","1min","-100000","cmo:rsi",10
24069,"2017-06-23 06:48:02","ChP73q8DwbDZxJpok","USD-CHF","long","1min","-100000","cci:cmo:rsi",10
24070,"2017-06-23 06:48:03","tigB78wMhnSKeSgK2","USD-CHF","long","1min","-100000","cci:cmo",10
24071,"2017-06-23 06:49:40","E3NwesfdeeLaaDn4b","NZD-USD","short","1min","-100000","atr:cci:cmo:rsi",22
24072,"2017-06-23 06:49:42","4J8p7nyLFmh9dQ49j","NZD-USD","short","1min","-100000","atr:cci:hangingman:rsi",22
24073,"2017-06-23 06:49:43","wbN5HF2SAKLuL6rPQ","NZD-USD","short","1min","-100000","atr:cci:cmo:stochs",22
24074,"2017-06-23 06:49:44","9XiagQGvCaDgAA2H9","NZD-USD","short","1min","-100000","atr:cci:hangingman:stochs",22
24075,"2017-06-23 06:49:46","BmGMoDyqAfQbmmiZm","NZD-USD","short","1min","-100000","atr:cci:cmo",22
24076,"2017-06-23 06:49:47","NDgiNzDwMpu3X64Cs","NZD-USD","short","1min","-100000","atr:cci:cmo:hangingman",22
24077,"2017-06-23 06:49:49","cmDqWDapGth9ttF98","NZD-USD","short","1min","-100000","atr:cci:hangingman",22
24078,"2017-06-23 06:49:50","WGABjQ6Ch6iN4Z3Er","NZD-USD","short","1min","-100000","atr:cmo:rsi:stochs",22
24079,"2017-06-23 06:49:51","nMQboa4eQvSpXYb9i","NZD-USD","short","1min","-100000","atr:hangingman:rsi:stochs",22
24080,"2017-06-23 06:49:53","J7YmWdsEwhdc8eagN","NZD-USD","short","1min","-100000","atr:cmo:rsi",22
24081,"2017-06-23 06:49:54","hAAonv997pA7ZQDiR","NZD-USD","short","1min","-100000","atr:cmo:hangingman:rsi",22
24082,"2017-06-23 06:49:56","EcHbXP4nDzByNrCbv","NZD-USD","short","1min","-100000","atr:hangingman:rsi",22
24083,"2017-06-23 06:49:57","Jhgj3bASzT22ahxbo","NZD-USD","short","1min","-100000","atr:cmo:stochs",22
24084,"2017-06-23 06:49:58","ShK9yZNaJZfPMBSbf","NZD-USD","short","1min","-100000","atr:cmo:hangingman:stochs",22
24085,"2017-06-23 06:50:00","Ru9trmkFohFKMNjNF","NZD-USD","short","1min","-100000","atr:hangingman:stochs",22
24086,"2017-06-23 06:50:01","t89QpXFmnpAZGQAFD","NZD-USD","short","1min","-100000","atr:cmo",22
24087,"2017-06-23 06:50:02","HBNvK597PvzgfdssC","NZD-USD","short","1min","-100000","atr:cmo:hangingman",22
24088,"2017-06-23 06:50:04","uQsZgNaeBKsyY6BMF","NZD-USD","short","1min","-100000","cci:hangingman:rsi:stochs",22
24089,"2017-06-23 06:50:05","DgbWjZzTjZkbu2m3q","NZD-USD","short","1min","-100000","cci:cmo:hangingman:rsi",22
24090,"2017-06-23 06:50:07","hF3ENQCLsGjbajmjv","NZD-USD","short","1min","-100000","cci:hangingman:rsi",22
24091,"2017-06-23 06:50:08","vupKimH2qGazFBtLD","NZD-USD","short","1min","-100000","cci:cmo:hangingman:stochs",22
24092,"2017-06-23 06:50:09","kqDKPaaAzDL9Emctp","NZD-USD","short","1min","-100000","cci:hangingman:stochs",22
24093,"2017-06-23 06:50:11","MxfQ8qpCnSr6ZWmue","NZD-USD","short","1min","-100000","cci:cmo:hangingman",22
24094,"2017-06-23 06:50:12","QobFprLoWY3RzTmTG","NZD-USD","short","1min","-100000","cci:hangingman",22
24095,"2017-06-23 06:50:13","nP3f7trQa3rWEgmud","NZD-USD","short","1min","-100000","cmo:hangingman:rsi:stochs",22
24096,"2017-06-23 06:50:15","9vGaxJ4cGCHNFR23p","NZD-USD","short","1min","-100000","hangingman:rsi:stochs",22
24097,"2017-06-23 06:50:16","4nPhCp482kQjYRNmy","NZD-USD","short","1min","-100000","cmo:hangingman:rsi",22
24098,"2017-06-23 06:50:18","i8zJ7RJKpNcQZ8Rco","NZD-USD","short","1min","-100000","hangingman:rsi",22
24099,"2017-06-23 06:50:19","f2mG9KywLTyt2nnhK","NZD-USD","short","1min","-100000","cmo:hangingman:stochs",22
24100,"2017-06-23 06:50:20","um3yDva4QgChxea6X","NZD-USD","short","1min","-100000","hangingman:stochs",22
24101,"2017-06-23 06:50:22","DMPDZ3wedt2N4zXSD","NZD-USD","short","1min","-100000","cmo:hangingman",22
24102,"2017-06-23 06:50:23","BZ3Dn4darNBK5DEe3","USD-CAD","short","1min","-100000","fsar:macd",22
24103,"2017-06-23 06:50:25","b5ktYv7EBp8p3srEJ","USD-CAD","short","1min","-100000","atr:fsar:macd",22
24104,"2017-06-23 06:50:26","vweDs9fFLNehqaNAW","USD-CAD","short","1min","-100000","atr:fsar",22
24105,"2017-06-23 06:50:28","3ueMYTWEmd2iZkjpL","EUR-USD","long","1min","55000","ao:atr",22
24106,"2017-06-23 06:50:29","TePjJdqDyqLtt43TL","EUR-USD","long","1min","55000","ao:atr:mfi",22
24107,"2017-06-23 06:50:31","jN2Lxzqc7GffK5bmt","EUR-USD","long","1min","55000","ao:mfi",22
24108,"2017-06-23 06:50:38","acyzD273FLrxsrvRb","USD-CHF","long","1min","70000","bearish:mfi",24
24109,"2017-06-23 06:50:40","mRF4r9bTSxvPbuP5s","USD-CHF","long","1min","70000","atr:bearish:mfi",24
24110,"2017-06-23 06:50:41","n7GJXpAXLpqzHnf7h","USD-CHF","long","1min","70000","atr:bearish",24
24111,"2017-06-23 06:50:45","K4Fn3dNtckWd6vd6Q","USD-CAD","long","1min","75000","atr:mfi",17
24112,"2017-06-23 06:50:47","eGmNhbKStAmDEdXFC","USD-TRY","long","1min","-100000","bearish:macd:stochs",17
24113,"2017-06-23 06:50:48","QsXrxW6wWjE5TFezs","USD-TRY","long","1min","-100000","bearish:macd:mfi:stochs",17
24114,"2017-06-23 06:50:50","yQvgJ5geQsSRg66Aj","USD-TRY","long","1min","55000","bearish:cci:macd:stochs",17
24115,"2017-06-23 06:50:51","7G8Y6wM7DnPgFF7ur","USD-TRY","long","1min","55000","bearish:cci:macd:mfi",17
24116,"2017-06-23 06:50:52","b3eL7oSAMJu3WMRXA","USD-TRY","long","1min","55000","bearish:cci:macd",17
24117,"2017-06-23 06:50:54","wC9iz5Px3zCJi6Yu6","USD-TRY","long","1min","55000","bearish:stochs",17
24118,"2017-06-23 06:50:55","8nMMSoM8zBgtCBqTj","USD-TRY","long","1min","55000","bearish:mfi:stochs",17
24119,"2017-06-23 06:50:57","jXdXWfvp8cw2kta5A","USD-TRY","long","1min","55000","bearish:cci:mfi:stochs",17
24120,"2017-06-23 06:50:58","6wHqbXYb5LooqnL8p","USD-TRY","long","1min","55000","bearish:cci:stochs",17
24121,"2017-06-23 06:50:59","KSwXDxJvBYjwGdJEs","USD-TRY","long","1min","55000","bearish:cci:mfi",17
24122,"2017-06-23 06:51:01","ZR45S75pvCzocdpa5","USD-TRY","long","1min","-100000","bearish:cci",17
24123,"2017-06-23 06:51:02","YxJh7abkE37jzL9FD","USD-TRY","long","1min","-100000","macd:stochs",17
24124,"2017-06-23 06:51:04","9dhhg5xjtRX5A4SwP","USD-TRY","long","1min","-100000","macd:mfi:stochs",17
24125,"2017-06-23 06:51:05","sufuqq5tXMv8xc8G2","USD-TRY","long","1min","-100000","cci:macd:mfi:stochs",17
24126,"2017-06-23 06:51:06","dLsPiwvcErf7Wy8tZ","USD-TRY","long","1min","-100000","cci:macd:stochs",17
24127,"2017-06-23 06:51:08","C7gswx6XomKxxs5xM","USD-TRY","long","1min","-100000","cci:macd:mfi",17
24128,"2017-06-23 06:51:09","k9cpKqQhtpWb5wx4s","USD-TRY","long","1min","-100000","cci:macd",17
24129,"2017-06-23 06:51:11","cynsnNQxygynRWfNg","USD-TRY","long","1min","-100000","mfi:stochs",17
24130,"2017-06-23 06:51:12","MChZE6MdXXjENCfqH","USD-TRY","long","1min","-100000","cci:mfi:stochs",17
24131,"2017-06-23 06:51:13","HwQ8xbEi6sE84zN5g","USD-TRY","long","1min","-100000","cci:stochs",17
24132,"2017-06-23 06:51:15","jnNwH2eMXBZoj8zxY","USD-TRY","long","1min","-100000","cci:mfi",17
24133,"2017-06-23 06:51:53","ZJ7QqKCo3J8jMwcmN","USD-MXN","long","1min","-100000","bullish:mfi",9
24134,"2017-06-23 06:52:12","eYmy84LqGQMjd2Mv8","NZD-USD","long","1min","-100000","atr:bearish",49
24135,"2017-06-23 06:52:14","KAwt5up98qSLJDNDB","NZD-USD","long","1min","-100000","atr:bearish:mfi",49
24136,"2017-06-23 06:52:15","QN2fbgrxwbxkLrEtX","NZD-USD","long","1min","-100000","bearish:mfi",49
24137,"2017-06-23 06:52:47","CahxAA8smJfyEZpPD","AUD-USD","long","1min","0","bearish:mfi",15
24138,"2017-06-23 06:52:49","ynKhW94SK9xjhLcnx","AUD-USD","long","1min","0","atr:bearish:mfi",15
24139,"2017-06-23 06:52:50","RoQXhKEcbEaEov5Jb","AUD-USD","long","1min","0","atr:bearish",15
24140,"2017-06-23 06:52:54","PtkZFokPuLEJX9Acc","EUR-GBP","short","1min","50000","atr:stochs",8
24141,"2017-06-23 06:52:58","nJRBHutXoArctQztJ","EUR-GBP","short","1min","50000","atr:cci:stochs",3
24142,"2017-06-23 06:53:00","59yMv4w7bGnn5T8Rw","EUR-GBP","short","1min","50000","cci:stochs",3
24143,"2017-06-23 06:53:01","Kf9NR7GELvh5jvRFi","EUR-GBP","short","1min","50000","atr:cci",3
24144,"2017-06-23 06:53:03","Gx3mJNkfgFmoC5wM2","USD-TRY","long","1min","0","bullish:stochs",3
24145,"2017-06-23 06:53:05","yeMq7mNj2eymRqw3o","USD-TRY","long","1min","0","bullish:mfi:stochs",3
24146,"2017-06-23 06:53:06","3YLZDjWherWY92pva","USD-TRY","long","1min","0","bullish:cci:mfi:stochs",3
24147,"2017-06-23 06:53:07","CnfWHFcFeKpFDNNwJ","USD-TRY","long","1min","0","bullish:cci:stochs",3
24148,"2017-06-23 06:53:09","Mcaq7rYQWNisCCgyy","USD-TRY","long","1min","55000","bullish:cci:mfi",3
